sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,naive_hops_3_6,kite_large,0_07,9087.946066,5397305.0,5397324.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_08,9216.51928,6170155.0,6170176.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_09,9354.92259,6942442.0,6942469.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_1,9503.528394,7712844.0,7712878.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_11,9664.715707,8483348.0,8483383.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_12,9844.435544,9256196.0,9256228.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_13,10032.820691,10028285.0,10028309.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_14,10244.276188,10800486.0,10800537.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_15,10474.810207,11573199.0,11573261.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_16,10728.531391,12344863.0,12344908.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_17,11015.625244,13118035.0,13118101.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_18,11327.158446,13888354.0,13888425.0
2b,mixed,coh,naive_hops_3_6,kite_large,0_19,11692.450579,14660883.0,14660957.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_01,8128.443708,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_02,8261.053989,1543765.0,1543771.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_03,8401.596321,2313730.0,2313739.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_04,8548.305258,3084174.0,3084184.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_05,8706.753731,3854315.0,3854327.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_06,8873.791258,4625451.0,4625470.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_07,9060.129198,5397305.0,5397324.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_08,9261.194903,6170153.0,6170176.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_09,9487.406984,6942442.0,6942469.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_1,9742.590955,7712844.0,7712878.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_11,10044.81092,8483342.0,8483383.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_12,10413.488713,9256196.0,9256228.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_13,10903.254826,10028288.0,10028309.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_14,11721.69153,10800483.0,10800537.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_15,15543.902783,11573196.0,11573261.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_16,5478188.482918,12264627.0,12264697.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_17,13006240.138648,12860942.0,12861077.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_18,18286830.771312,13458198.0,13458357.0
2b,mixed,coh,naive_hops_3_6,lpbt_s_power,0_19,8360270.493706,10239298.0,10239465.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_01,8640.323628,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_02,8729.211705,1543765.0,1543771.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_03,8822.858003,2313730.0,2313739.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_04,8920.517612,3084173.0,3084184.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_05,9020.880673,3854313.0,3854327.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_06,9128.121881,4625448.0,4625470.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_07,9242.399433,5397305.0,5397324.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_08,9361.15885,6170157.0,6170176.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_09,9486.832024,6942445.0,6942469.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_1,9622.697909,7712847.0,7712878.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_11,9769.316494,8483348.0,8483383.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_12,9927.57323,9256199.0,9256228.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_13,10096.958488,10028283.0,10028309.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_14,10284.808978,10800484.0,10800537.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_15,10489.722585,11573197.0,11573261.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_16,10713.755253,12344861.0,12344908.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_17,10970.453646,13118031.0,13118101.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_18,11249.063094,13888354.0,13888425.0
2b,mixed,coh,naive_hops_3_6,ns_m_bwop,0_19,11572.853039,14660888.0,14660957.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_01,8918.373321,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_02,9010.937439,1543764.0,1543771.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_03,9110.425344,2313729.0,2313739.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_04,9213.315903,3084170.0,3084184.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_05,9318.914346,3854310.0,3854327.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_06,9431.609222,4625449.0,4625470.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_07,9552.32776,5397305.0,5397324.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_08,9677.912191,6170157.0,6170176.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_09,9809.727742,6942442.0,6942469.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_1,9953.184709,7712845.0,7712878.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_11,10109.087638,8483348.0,8483383.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_12,10275.595855,9256197.0,9256228.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_13,10456.380966,10028280.0,10028309.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_14,10654.743945,10800483.0,10800537.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_15,10871.235196,11573195.0,11573261.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_16,11111.804118,12344857.0,12344908.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_17,11384.374073,13118035.0,13118101.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_18,11681.362372,13888355.0,13888425.0
2b,mixed,coh,naive_hops_3_6,kite_medium,0_19,12024.108211,14660887.0,14660957.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_01,8076.607547,772022.0,772027.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_02,8149.426245,1543766.0,1543771.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_03,8230.726089,2313731.0,2313739.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_04,8317.708622,3084175.0,3084184.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_05,8410.308489,3854315.0,3854327.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_06,8508.498778,4625452.0,4625470.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_07,8616.916598,5397306.0,5397324.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_08,8729.683302,6170158.0,6170176.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_09,8852.200234,6942446.0,6942469.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_1,8984.099898,7712846.0,7712878.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_11,9127.990823,8483357.0,8483383.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_12,9286.225496,9256201.0,9256228.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_13,9455.319715,10028288.0,10028309.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_14,9642.188711,10800485.0,10800537.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_15,9848.049489,11573203.0,11573261.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_16,10074.440908,12344864.0,12344908.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_17,10333.152164,13118038.0,13118101.0
2b,mixed,coh,naive_hops_3_6,ns_l_latop,0_18,10613.716156,13888359.0,13888425.0
