sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,naive_hops_3_4,kite_small,0_12,10232.073528,9256191.0,9256228.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_13,10695.163634,10028286.0,10028309.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_14,11264.185743,10800481.0,10800533.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_15,12012.71158,11573187.0,11573255.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_16,13074.05075,12344847.0,12344909.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_17,14893.371091,13118018.0,13118093.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_18,20550.939465,13888295.0,13888396.0
2b,mixed,mem,naive_hops_3_4,kite_small,0_19,3868675.873261,14603376.0,14603482.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_01,8727.859444,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_02,8845.184885,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_03,8976.546468,2313731.0,2313739.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_04,9120.350902,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_05,9281.578966,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_06,9457.984625,4625448.0,4625470.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_07,9657.370927,5397307.0,5397324.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_08,9876.78701,6170150.0,6170176.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_09,10125.806386,6942440.0,6942468.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_1
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_11,10742.31743,8483344.0,8483381.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_12,11130.689803,9256192.0,9256227.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_13,11605.594612,10028280.0,10028309.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_14,12203.890136,10800476.0,10800534.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_15,12986.446169,11573182.0,11573255.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_16,14110.010682,12344849.0,12344906.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_17,16057.941486,13118015.0,13118095.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_18,23013.801473,13888227.0,13888339.0
2b,mixed,mem,naive_hops_3_4,ns_m_latop,0_19,4703347.548317,14590742.0,14590838.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_01,8358.375564,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_02,8460.412853,1543765.0,1543771.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_03,8584.355912,2313730.0,2313739.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_04,8723.74251,3084173.0,3084184.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_05,8879.698727,3854314.0,3854327.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_06,9051.777039,4625449.0,4625470.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_07,9248.557811,5397307.0,5397324.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_08,9468.434481,6170154.0,6170176.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_09,9715.512772,6942445.0,6942467.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_1
2b,mixed,mem,naive_hops_3_4,kite_large,0_11,10324.969862,8483346.0,8483381.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_12,10707.37422,9256191.0,9256227.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_13,11159.601467,10028282.0,10028309.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_14,11722.622604,10800478.0,10800537.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_15,12435.223013,11573181.0,11573253.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_16,13394.746931,12344845.0,12344907.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_17,14883.152177,13118020.0,13118097.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_18,17763.338507,13888296.0,13888401.0
2b,mixed,mem,naive_hops_3_4,kite_large,0_19,833797.935174,14650052.0,14650145.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_01,9280.468805,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_02,9416.029512,1543764.0,1543771.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_03,9571.264674,2313729.0,2313739.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_04,9745.765795,3084172.0,3084184.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_05,9945.469938,3854313.0,3854327.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_06,10170.011107,4625445.0,4625470.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_07,10434.669525,5397303.0,5397324.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_08,10740.930877,6170149.0,6170176.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_09,11111.717471,6942440.0,6942468.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_1
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_11,12233.770109,8483345.0,8483382.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_12,13269.005724,9256179.0,9256227.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_13,16513.301472,10028274.0,10028308.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_14,3997535.566623,10753740.0,10753820.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_15,10299717.006955,11384399.0,11384497.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_16,22954231.331686,11914178.0,11914303.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_17,39145493.848609,12392798.0,12392922.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_18,56086411.720956,12827622.0,12827750.0
2b,mixed,mem,naive_hops_3_4,lpbt_m_latop,0_19,68924203.23447,13248675.0,13248802.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_02,8026.866161,1543764.0,1543771.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_01,7897.202551,772022.0,772027.0
2b,mixed,mem,naive_hops_3_4,ns_s_latop,0_03,8170.23416,2313730.0,2313739.0
