sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_2,40964737.138007,14716995.0,14717129.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_21,58736199.042596,15116596.0,15116747.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_22,76708838.736617,15481898.0,15482065.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_23,93824776.772282,15830844.0,15830999.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_24,108367096.028339,16181988.0,16182150.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_25,120640474.352354,16534974.0,16535146.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_26,98887555.945047,12714272.0,12714442.0
2b,mixed,mem,dbl_bfly_x,cload_hops_3_4,0_27,22654813.336104,2779069.0,2779268.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_01,7822.894405,772022.0,772027.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_02,7946.624969,1543764.0,1543771.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_03,8081.493142,2313731.0,2313739.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_04,8225.373113,3084174.0,3084184.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_05,8383.826368,3854314.0,3854327.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_06,8552.255099,4625450.0,4625470.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_07,8738.686733,5397308.0,5397324.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_08,8940.899273,6170152.0,6170176.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_09,9165.4801,6942446.0,6942470.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_1,9419.785318,7712848.0,7712878.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_11,9702.612477,8483350.0,8483382.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_12,10032.659431,9256193.0,9256227.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_13,10417.291749,10028285.0,10028309.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_14,10871.453867,10800482.0,10800536.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_15,11430.64905,11573183.0,11573255.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_16,12116.895794,12344855.0,12344906.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_17,13044.090199,13118027.0,13118098.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_18,14370.341364,13888317.0,13888416.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_19,16739.766491,14660870.0,14660953.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_2,26225.632661,15432264.0,15432368.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_21,3890483.437299,16139807.0,16139927.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_22,16574290.040639,16683848.0,16683994.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_23,31220559.139203,17148184.0,17148341.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_24,46391778.729123,17568892.0,17569060.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_25,63732475.993905,17931382.0,17931525.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_26,56608885.088971,12836322.0,12836484.0
2b,mixed,mem,kite_small,cload_hops_3_4,0_27,14411444.307248,2829312.0,2829465.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_01,8187.874957,772022.0,772027.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_02,8339.929409,1543762.0,1543771.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_03,8509.539953,2313730.0,2313739.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_04,8696.244653,3084174.0,3084184.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_05,8907.155158,3854314.0,3854327.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_06,9142.582679,4625449.0,4625470.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_07,9416.287099,5397308.0,5397324.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_08,9735.006716,6170151.0,6170176.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_09,10119.969332,6942444.0,6942470.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_1,10607.056544,7712840.0,7712877.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_11,11292.348513,8483346.0,8483382.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_12,12491.302569,9256189.0,9256227.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_13,18358.715548,10028243.0,10028278.0
2b,mixed,mem,lpbt_s_power,cload_hops_3_4,0_14,7083764.187132,10715823.0,10715898.0
