sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09,113002724.034209,256046993.679164,35382496.0,35383077.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,118158115.504847,283382862.483532,37666666.0,37667288.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11,120552308.26028,305336181.551208,39921367.0,39922013.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5929.913896,5894.445946,5492872.0,5492892.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6967.755166,7269.407029,10983046.0,10983075.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,16756.353636,22648.310177,16476433.0,16476565.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,46008459.069076,86781112.33676,18700201.0,18700595.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,40865417.975359,87573305.423273,20586771.0,20587254.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,59827880.053307,141999831.042796,22767193.0,22767759.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,69314619.875932,179865801.550357,25006915.0,25007519.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,74506337.538197,208814116.245555,27315336.0,27315975.0
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,lpbt_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5704.820865,5636.727277,5492873.0,5492892.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6266.949829,6305.166439,10983046.0,10983075.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,7813.030084,8472.913985,16476509.0,16476565.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,17990854.039409,30752088.525102,21169274.0,21169475.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,42944696.924399,78162544.535603,24369305.0,24369708.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,85914047.151903,171528232.770186,26396644.0,26397142.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,105463557.295187,225906423.097091,28829686.0,28830200.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1,131349151.527042,333649019.788114,36220703.0,36221356.0
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,ns_m_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_02,6516.61677,6682.206436,10983046.0,10983075.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5763.028701,5722.279162,5492873.0,5492892.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_03,11159.363783,13800.423159,16476460.0,16476565.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_04,30108181.144703,52446597.650374,20626474.0,20626830.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_05,85121091.317894,165916648.353224,22549091.0,22549619.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_06,111743158.54094,243653792.256543,24336285.0,24336851.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_07,119869060.199796,285190526.434242,26515285.0,26515875.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_08,122665528.563859,314637092.518295,28796109.0,28796761.0
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_09
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_1
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_11
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_12
2b,mixed,mem,lpbt_s_power_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_13
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_4.0GHz,0_01,5749.227727,5680.197246,5492873.0,5492892.0
