sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_12,7303.520427,7277.455137,18103812.0,18103882.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_13,7739.308619,7799.442934,19614891.0,19614962.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_14,8305.808447,8511.241562,21125642.0,21125710.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_15,9094.462272,9562.653368,22635596.0,22635692.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_16,10314.198534,11299.488069,24146827.0,24146950.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_17,13021.312756,15477.957336,25656802.0,25656914.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_18,2248132.242432,3746268.980712,27106940.0,27107084.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_19,15050524.396137,25349431.01694,28226467.0,28226634.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_2,34524272.114631,59043683.368115,29072516.0,29072678.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_21,55167676.239488,96033999.49891,29789513.0,29789697.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_22,74507792.092379,132112241.46116,30459255.0,30459435.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_23,91722792.705208,165681905.128424,31106352.0,31106561.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_24,107663131.714836,198182437.965712,31723040.0,31723245.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_25,120776879.196843,226464862.973017,32338293.0,32338494.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_26,132100172.076159,252195775.399708,32960799.0,32960997.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_27,141490227.568727,274893382.46764,33585491.0,33585676.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_28,149513581.015008,295584999.269133,34202253.0,34202451.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_29,156039415.913656,313737333.373514,34825058.0,34825244.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_3,161507188.949091,330176265.289048,35448332.0,35448549.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_31,166017621.876173,345029865.472208,36066160.0,36066389.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_32,169633544.718625,358246124.366139,36688199.0,36688407.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_33,172529996.503877,370171433.985403,37309470.0,37309698.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_34,174569868.669744,380432269.792882,37929427.0,37929648.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_35,176181450.592562,389903281.935295,38545052.0,38545267.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_36,177243718.43032,398180158.265675,39165201.0,39165431.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_37,177795828.941362,405341672.952573,39787560.0,39787791.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_38,177895677.348154,411531538.333097,40404798.0,40405027.0
2b,mixed,mem,ns_l_bwop,mclb_hops_4_6,0_39,177798508.032353,417291723.68252,41017720.0,41017946.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_01,6178.231691,6063.024903,1509218.0,1509220.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_02,6310.541222,6187.70495,3018919.0,3018926.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_03,6459.313415,6331.46495,4525634.0,4525646.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_04,6623.378276,6490.432551,6032712.0,6032735.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_05,6814.982235,6682.161674,7539484.0,7539512.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_06,7037.589906,6910.006213,9044963.0,9044987.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_07,7301.604738,7190.298716,10554093.0,10554127.0
2b,mixed,mem,dbl_bfly_x,mclb_hops_4_6,0_08,7625.167995,7546.142397,12063994.0,12064044.0
