sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ft_x,cload_hops_4_6,0_23,25922.200973,17746635.0,17746808.0
2b,mixed,mem,ft_x,cload_hops_4_6,0_24,2981044.981167,18465043.0,18465285.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_02,8018.965,1543764.0,1543771.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_01,7881.112139,772022.0,772027.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_03,8165.605729,2313731.0,2313739.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_04,8318.281889,3084174.0,3084184.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_05,8481.629785,3854315.0,3854327.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_06,8654.432548,4625450.0,4625470.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_07,8841.08111,5397308.0,5397324.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_08,9040.886379,6170154.0,6170176.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_09,9260.943752,6942445.0,6942469.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_1,9504.025163,7712842.0,7712878.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_11,9774.487099,8483346.0,8483383.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_12,10085.097903,9256195.0,9256228.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_13,10440.812963,10028285.0,10028309.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_14,10856.739777,10800482.0,10800537.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_15,11366.154513,11573187.0,11573261.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_16,12001.412142,12344853.0,12344908.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_17,12910.537825,13118017.0,13118102.0
2b,mixed,mem,ns_s_bwop,cload_hops_4_6,0_18,14643.653962,13888329.0,13888425.0
