sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_2,13524.601124,16244.998895,30184144.0,30184270.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_21,31052.807065,45077.433718,31694170.0,31694288.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_22,15322857.734573,25791028.308931,32710774.0,32710923.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_23,40248506.514138,68999717.961787,33321068.0,33321229.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_24,61808790.773389,107865963.916273,33932761.0,33932933.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_25,80479590.383805,142927979.211996,34540307.0,34540468.0
2b,mixed,coh,ns_l_latop,mclb_hops_4_6,0_26
2b,mixed,coh,ft_x,mclb_hops_4_6,0_1,6038.174369,5910.468964,15081434.0,15081488.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_11,6196.039627,6072.623591,16591075.0,16591119.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_12,6371.411537,6256.745222,18103819.0,18103882.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_13,6572.399084,6473.16656,19614905.0,19614964.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_14,6806.906327,6732.591339,21125645.0,21125710.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_15,7082.59376,7048.082756,22635626.0,22635703.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_16,7412.641598,7438.830895,24146881.0,24146965.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_17,7825.633958,7949.211259,25656847.0,25656924.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_18,8350.784804,8627.196379,27165127.0,27165227.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_19,9069.069313,9603.393943,28675005.0,28675116.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_2,10164.366742,11179.766351,30184202.0,30184330.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_21,12156.95675,14224.58161,31694321.0,31694455.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_22,18321.265307,24189.141433,33202971.0,33203119.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_23,4795702.879211,8011535.281893,34552206.0,34552389.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_24,28576017.289399,48560095.534463,35203029.0,35203230.0
2b,mixed,coh,ft_x,mclb_hops_4_6,0_25
2b,mixed,coh,ft_x,mclb_hops_4_6,0_26
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_1,5708.060112,5580.978774,15081436.0,15081488.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_11,5843.519559,5719.459344,16591076.0,16591119.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_12,5994.973484,5877.771559,18103820.0,18103882.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_13,6166.915643,6061.786862,19614906.0,19614965.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_14,6366.325635,6282.017915,21125652.0,21125709.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_15,6596.373226,6543.923131,22635624.0,22635700.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_16,6871.894504,6868.609301,24146890.0,24146965.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_17,7209.6512,7283.635568,25656851.0,25656927.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_18,7636.599021,7831.040675,27165127.0,27165222.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_19,8206.848875,8598.973974,28675012.0,28675116.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_2,9049.327032,9799.482503,30184228.0,30184332.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_21,10476.406251,11950.485739,31694341.0,31694461.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_22,13939.673798,17468.728819,33203035.0,33203158.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_23,615876.40841,1020907.272759,34691125.0,34691284.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_24,17752479.303993,29936858.470062,35591203.0,35591377.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_25,40465840.647489,69386283.63307,36205334.0,36205483.0
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_26
2b,mixed,coh,ns_m_latop,mclb_hops_4_6,0_27
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_1,6301.003077,6144.209092,15081431.0,15081488.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_11,6487.015057,6335.103956,16591074.0,16591119.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_12,6702.099365,6561.442621,18103816.0,18103882.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_13,6951.857869,6830.949584,19614901.0,19614963.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_14,7252.879164,7166.278864,21125648.0,21125710.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_15,7619.065512,7588.947964,22635623.0,22635700.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_16,8079.119113,8144.787945,24146882.0,24146965.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_17,8699.109651,8936.982553,25656837.0,25656919.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_18,9576.580245,10124.125227,27165119.0,27165220.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_19,11024.926307,12223.088046,28674959.0,28675079.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_2,14276.120669,17278.362803,30184143.0,30184267.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_21,40222.723654,60104.122515,31693948.0,31694099.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_22,18660847.359758,31482247.993612,32602454.0,32602599.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_23,43243742.691084,74306135.827579,33213945.0,33214114.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_24,64514119.291955,112853674.537645,33825596.0,33825770.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_25,82960056.974261,147694812.359122,34431677.0,34431828.0
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_26
2b,mixed,coh,ns_l_scop,mclb_hops_4_6,0_27
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_1,3802.259283,3680.898921,15081457.0,15081488.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_11,3888.911823,3767.909993,16591092.0,16591119.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_12,3984.199838,3864.958959,18103844.0,18103882.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_13,4088.797162,3973.344684,19614926.0,19614965.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_14,4204.980789,4096.218072,21125672.0,21125710.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_15,4335.524823,4237.440449,22635660.0,22635704.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_16,4481.742032,4399.337685,24146924.0,24146968.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_17,4647.930816,4588.602927,25656880.0,25656927.0
2b,mixed,coh,ns_s_scop,mclb_hops_4_6,0_18,4839.203622,4812.625733,27165168.0,27165230.0
