sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_05,7563.498759,7539484.0,7539512.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_06,8031.677434,9044953.0,9044986.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_07,8645.006656,10554088.0,10554127.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_08,9492.994934,12063992.0,12064039.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_09,10766.593671,13574231.0,13574303.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_1,13218.382988,15081352.0,15081484.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_11,9633796.422804,16255969.0,16256098.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_12,19599506.124001,16839668.0,16839868.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_13,38046811.04242,17704753.0,17704986.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_14,57272008.966949,18461293.0,18461526.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_15,70963349.870956,19061427.0,19061717.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_16,80584770.182395,19591425.0,19591723.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_17,90610168.545379,20183762.0,20184034.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_18,103872035.675989,20795049.0,20795319.0
2b,same,mem,ns_m_scop,mclb_hops_4_6,0_19,113364574.27187,21432176.0,21432469.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_2
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_21
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_22
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_23,111333793.613927,18987561.0,18987857.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_01,6174.104882,1509217.0,1509220.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_02,6366.859787,3018919.0,3018926.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_03,6582.713995,4525634.0,4525646.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_04,6830.834944,6032715.0,6032735.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_05,7121.944029,7539486.0,7539512.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_06,7467.516489,9044961.0,9044986.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_07,7889.711924,10554088.0,10554127.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_08,8422.320415,12063991.0,12064039.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_09,9123.0709,13574238.0,13574303.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_1,10113.674075,15081388.0,15081484.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_11,11638.873472,16591046.0,16591117.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_12,15210.899375,18103730.0,18103869.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_13,9371160.676364,19349658.0,19349870.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_14,40244174.802011,19848260.0,19848476.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_15,61951520.501956,20437097.0,20437335.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_16,73158434.929807,21259649.0,21259924.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_17,83355016.321922,22178867.0,22179142.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_18,99088297.472927,22876497.0,22876805.0
2b,same,mem,ns_l_latop,mclb_hops_4_6,0_19,115361471.844219,23484878.0,23485162.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_21
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_2
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_22
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_23,206738069.321066,17342807.0,17343183.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_01,7287.601414,1509215.0,1509220.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_02,7675.685901,3018918.0,3018926.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_03,8206.942504,4525631.0,4525646.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_04,9073.579553,6032706.0,6032735.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_05,11090.794398,7539475.0,7539512.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_06,1581298.042148,9031588.0,9031680.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_07,30123710.644697,9862055.0,9862214.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_08,50080962.988494,10677891.0,10678094.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_09,69953975.803639,11334157.0,11334419.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_1,89711727.188473,11928442.0,11928704.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_11,103819086.825153,12524810.0,12525056.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_12,111614919.338725,13157942.0,13158207.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_13,118654980.924043,13776769.0,13777035.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_14,121255407.202882,14394392.0,14394670.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_15,121638136.11484,15012510.0,15012792.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_16,121435906.591434,15625685.0,15625994.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_17,128729533.728259,16113009.0,16113349.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_18,150132934.628655,16323901.0,16324271.0
2b,same,mem,lpbt_s_power,mclb_hops_4_6,0_19,164686316.986132,16505221.0,16505589.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_2
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_21
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_22
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_23,135591514.49981,22196065.0,22196372.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_01,6657.307702,1509215.0,1509220.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_02,6930.890957,3018917.0,3018926.0
2b,same,mem,lpbt_m_latop,mclb_hops_4_6,0_03,7260.658626,4525632.0,4525646.0
