sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_15,32468339.620174,11050806.0,11051021.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_16,62794077.796935,11282927.0,11283125.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_17,84826563.254464,11525855.0,11526104.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_18,99980155.853773,11738567.0,11738808.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_19,119375511.696214,11808536.0,11808784.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_2,146824539.072918,11687526.0,11687799.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_21,171350274.433028,11557466.0,11557768.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_22,195193523.922937,11481276.0,11481579.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_23,211576523.083129,11460912.0,11461216.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_24,229358415.77335,11457731.0,11458026.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_25,251195706.965084,11492578.0,11492912.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_26,275544600.530295,11508099.0,11508401.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_27,236769542.493159,9253906.0,9254207.0
2b,mixed,mem,lpbt_s_latop,naive_hops_4_6,0_28,35671104.040865,1294608.0,1294921.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_01,8373.447632,772022.0,772027.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_02,8482.966963,1543766.0,1543771.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_03,8606.710729,2313730.0,2313739.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_04,8741.138349,3084173.0,3084184.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_05,8883.77996,3854314.0,3854327.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_06,9035.844287,4625449.0,4625470.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_07,9206.994456,5397308.0,5397324.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_08,9388.598218,6170155.0,6170176.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_09,9585.326472,6942444.0,6942468.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_1,9804.160477,7712846.0,7712878.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_11,10043.947144,8483347.0,8483383.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_12,10317.033532,9256194.0,9256228.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_13,10619.60295,10028288.0,10028309.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_14,10966.485181,10800487.0,10800537.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_15,11360.704996,11573192.0,11573261.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_16,11822.036861,12344855.0,12344908.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_17,12373.022278,13118025.0,13118102.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_18,13031.164075,13888339.0,13888424.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_19,13863.080302,14660870.0,14660958.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_2,14944.36229,15432457.0,15432552.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_21,16463.536767,16204050.0,16204175.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_22,18837.158959,16976477.0,16976633.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_23,24171.758318,17746661.0,17746831.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_24,2328865.010569,18476302.0,18476519.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_25,19196898.360771,18908150.0,18908380.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_26,37670307.008895,19272034.0,19272273.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_27,49495924.43631,17518857.0,17519138.0
2b,mixed,mem,kite_large,naive_hops_4_6,0_28,17412043.243195,4795632.0,4795917.0
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_02
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_01
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_03
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_04
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_05
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_06
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_07
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_08
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_09
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_1
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_11
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_12
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_13
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_14
2b,mixed,mem,20r_4p_15ll_runsol_scbw,naive_hops_4_6,0_15
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_01,8191.340495,772022.0,772027.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_02,8298.685478,1543764.0,1543771.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_03,8420.42992,2313731.0,2313739.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_04,8548.866883,3084173.0,3084184.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_05,8686.905349,3854314.0,3854327.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_06,8836.841453,4625449.0,4625470.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_07,9000.823764,5397308.0,5397324.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_08,9175.261737,6170154.0,6170176.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_09,9368.34576,6942443.0,6942468.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_1,9578.728327,7712848.0,7712878.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_11,9810.311411,8483351.0,8483383.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_12,10074.423361,9256195.0,9256228.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_13,10368.441817,10028285.0,10028309.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_14,10705.658371,10800485.0,10800537.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_15,11088.799185,11573194.0,11573261.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_16,11534.593678,12344854.0,12344909.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_17,12064.218834,13118016.0,13118102.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_18,12702.10346,13888339.0,13888425.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_19,13510.227767,14660873.0,14660957.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_2,14553.317117,15432468.0,15432553.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_21,15988.557988,16204064.0,16204180.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_22,18255.952724,16976466.0,16976627.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_23,23757.16933,17746628.0,17746803.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_24,2692038.498008,18467478.0,18467681.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_25,15402479.427865,18974563.0,18974783.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_26,31385746.795236,19379959.0,19380173.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_27,47995662.697766,19293509.0,19293801.0
2b,mixed,mem,ns_l_bwop,naive_hops_4_6,0_28,20596317.858035,6299950.0,6300220.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_01,8635.16205,772022.0,772027.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_02,8835.32507,1543762.0,1543771.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_03,9057.245599,2313730.0,2313739.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_04,9300.25085,3084174.0,3084184.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_05,9581.067755,3854314.0,3854327.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_06,9914.56753,4625449.0,4625470.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_07,10320.84939,5397307.0,5397324.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_08,10841.276722,6170147.0,6170176.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_09,11592.185525,6942438.0,6942469.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_1,12896.586461,7712830.0,7712877.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_11,17274.866808,8483337.0,8483383.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_12,12241113.891365,9099358.0,9099475.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_13,31784793.285625,9508009.0,9508153.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_14,45113999.64617,9903564.0,9903783.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_15,65129701.652705,10204614.0,10204841.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_16,94172105.432885,10360885.0,10361105.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_17,117353717.948586,10499696.0,10499962.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_18,138542758.689306,10695034.0,10695314.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_19,156249934.900736,10918399.0,10918669.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_2,165902461.092701,11214591.0,11214868.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_21,181346425.532515,11448110.0,11448417.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_22,201541559.976639,11512671.0,11512992.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_23,228144684.978516,11478695.0,11479023.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_24,256640613.547755,11422317.0,11422607.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_25,289596961.166954,11267246.0,11267576.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_26,318979125.476899,11121503.0,11121784.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_27,282734740.111685,9201648.0,9201975.0
2b,mixed,mem,lpbt_s_power,naive_hops_4_6,0_28,60079907.53674,1866090.0,1866400.0
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_01
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_02
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_03
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_04
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_05
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_06
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_07
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_08
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_09
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_1
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_11
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_12
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_13
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_14
2b,mixed,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_15
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_01,8848.026922,772022.0,772027.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_02,8974.602059,1543765.0,1543771.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_03,9109.959208,2313731.0,2313739.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_04,9250.161147,3084173.0,3084184.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_05,9402.913556,3854314.0,3854327.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_06,9564.239481,4625447.0,4625470.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_07,9736.767119,5397304.0,5397324.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_08,9922.652845,6170151.0,6170176.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_09,10125.364369,6942441.0,6942470.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_1,10350.019103,7712845.0,7712878.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_11,10595.81026,8483344.0,8483383.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_12,10878.54567,9256192.0,9256228.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_13,11198.146035,10028280.0,10028309.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_14,11561.730081,10800484.0,10800537.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_15,11988.998125,11573188.0,11573261.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_16,12495.081117,12344851.0,12344908.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_17,13115.515244,13118015.0,13118103.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_18,13879.975584,13888327.0,13888426.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_19,14901.49065,14660872.0,14660958.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_2,16337.513519,15432463.0,15432552.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_21,18801.465417,16204043.0,16204170.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_22,26823.23093,16976418.0,16976596.0
2b,mixed,mem,ns_m_scop,naive_hops_4_6,0_23,4508462.419783,17668057.0,17668249.0
