sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_01
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_02
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_03
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_04
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_05
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_06
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_07
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_08
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_09
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_1
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_11
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_12
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_13
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_14
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_15
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_16
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_17
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_18
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_19
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_2
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_21
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_22
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_23
2b,same,mem,20r_4p_25ll_runsol_scbw,naive_hops_4_6,0_24
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_01,7265.48644,772022.0,772027.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_02,7395.541746,1543765.0,1543771.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_14,10850.834158,10800487.0,10800537.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_03,7539.216211,2313731.0,2313739.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_04,7693.087201,3084173.0,3084184.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_05,7861.071689,3854315.0,3854327.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_06,8046.960308,4625449.0,4625470.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_07,8253.150689,5397308.0,5397324.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_08,8480.102533,6170155.0,6170176.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_09,8739.613017,6942444.0,6942469.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_1,9033.119994,7712850.0,7712878.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_11,9372.019403,8483351.0,8483383.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_12,9775.91941,9256193.0,9256228.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_13,10259.533117,10028285.0,10028309.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_15,11599.049259,11573193.0,11573261.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_16,12577.398817,12344852.0,12344908.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_17,13995.734151,13118011.0,13118100.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_18,16533.987961,13888306.0,13888417.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_19,401225.171496,14656159.0,14656263.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_2,8225623.426506,15293160.0,15293294.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_21,20465318.875254,15820789.0,15820965.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_22,34372164.673949,16271592.0,16271808.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_23,48864715.168794,16672589.0,16672811.0
2b,same,mem,ns_l_bwop,naive_hops_4_6,0_24,65876799.344668,17020991.0,17021181.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_01,7380.493058,772022.0,772027.0
2b,same,mem,ns_m_latop,naive_hops_4_6,0_02,7523.946684,1543766.0,1543771.0
