sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,66482375.987729,113037390.994237,19727947.0,19728790.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,130893206.11203,188306294.544061,19910046.0,19910942.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,201976755.164189,258083220.108182,19951873.0,19952828.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,257714024.227548,316824664.7355,20082552.0,20083599.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,306998361.914631,367007806.03125,20215918.0,20217019.0
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,ns_s_latop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8998.397506,8874.755359,2745408.0,2745415.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9304.978968,9210.19411,5489431.0,5489453.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9678.468125,9631.072067,8235748.0,8235795.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,10160.861232,10196.483909,10980113.0,10980147.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,10830.316745,11019.984142,13724719.0,13724779.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,12021.451477,12575.712857,16742670.0,16742762.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,13725.915307,14890.311426,19213490.0,19213607.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,18729.023754,21995.455234,21961604.0,21961753.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,18030366.791992,30692596.328728,23948061.0,23948446.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,37256635.342064,64619458.86052,25927224.0,25927629.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,53955091.171204,95928485.243799,27605520.0,27605995.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,64605115.087298,118959917.075307,28841771.0,28842287.0
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
2b,mixed,mem,kite_large_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_14,112117861.984529,203808334.261689,29900561.0,29901320.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_02,9086.071564,8991.666875,5489432.0,5489453.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_01,8803.263778,8680.500634,2745407.0,2745415.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_03,9420.728125,9367.209531,8235752.0,8235795.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_04,9850.951826,9867.845564,10980111.0,10980147.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_05,10447.550283,10597.922024,13724726.0,13724779.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_06,11498.977613,11967.891799,16742674.0,16742762.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_07,13179.226082,14294.384907,19213501.0,19213607.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_08,19564.954885,23808.605823,21961620.0,21961753.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_09,12414830.06963,20967800.608779,24216410.0,24216747.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_1,25815463.073048,44595442.95305,26068128.0,26068574.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_11,46232336.142698,83341568.377121,27125590.0,27126096.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_12,52597650.557144,92996727.677288,27135192.0,27135767.0
2b,mixed,mem,ns_l_bwop_noci,augmclb_hops_4_6_64cpus_4xdirs_2.0GHz,0_13
