sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,packets_received::total,packets_injected::total
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_19,11412.821714,14660891.0,14660952.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_2,12110.590787,15432482.0,15432550.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_21,13003.708168,16204085.0,16204161.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_22,14279.831827,16976519.0,16976616.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_23,16275.614182,17746718.0,17746820.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_24,20308.465227,18517585.0,18517701.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_25,38345.421134,19288722.0,19288837.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_26,6897511.332927,19930990.0,19931104.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_27,25099805.517019,20323437.0,20323559.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_28,43619859.027956,20677869.0,20678002.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_29,60245843.409487,21026916.0,21027047.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_3,75084030.106596,21375201.0,21375335.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_31,88406785.225875,21720693.0,21720834.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_32,100230410.497429,22067642.0,22067774.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_33,110627141.013513,22418196.0,22418342.0
2b,mixed,coh,20r_4p_25ll_runsol_scbw,naive_hops_3_4,0_34
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_01,7616.860504,772022.0,772027.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_02,7741.214285,1543766.0,1543771.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_03,7869.040126,2313732.0,2313739.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_04,8004.375041,3084174.0,3084184.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_05,8147.495518,3854316.0,3854327.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_06,8296.638272,4625451.0,4625470.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_07,8460.070465,5397305.0,5397324.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_08,8630.77988,6170157.0,6170176.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_09,8814.41108,6942446.0,6942468.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_1,9015.149855,7712847.0,7712878.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_11,9236.343214,8483352.0,8483383.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_12,9480.754956,9256201.0,9256227.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_13,9752.700708,10028286.0,10028309.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_14,10059.909891,10800486.0,10800535.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_15,10413.621255,11573197.0,11573261.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_16,10815.182697,12344856.0,12344909.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_17,11309.476948,13118026.0,13118094.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_18,11893.934558,13888341.0,13888422.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_19,12651.131236,14660886.0,14660953.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_2,13672.885729,15432464.0,15432546.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_21,15193.003187,16204049.0,16204148.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_22,17904.359226,16976426.0,16976548.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_23,25962.004009,17746663.0,17746786.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_24,3474540.557291,18457000.0,18457127.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_25,16358821.9071,18979927.0,18980046.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_26,32595978.987571,19406286.0,19406407.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_27,50349118.890041,19769796.0,19769917.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_28,66767096.455013,20123632.0,20123769.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_29,81521166.926632,20472341.0,20472479.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_3,94685548.756297,20822361.0,20822492.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_31,106004518.869763,21177357.0,21177514.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_32,116214941.283751,21529483.0,21529631.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_33,125476091.004762,21876872.0,21877014.0
2b,mixed,coh,ns_s_bwop,naive_hops_3_4,0_34
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_01,8660.665302,772022.0,772027.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_02,8771.234992,1543765.0,1543771.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_03,8888.160062,2313730.0,2313739.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_04,9011.998713,3084171.0,3084184.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_05,9140.270462,3854313.0,3854327.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_06,9278.471237,4625448.0,4625470.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_07,9429.684713,5397304.0,5397324.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_08,9589.190748,6170156.0,6170176.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_09,9760.885614,6942445.0,6942467.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_1,9948.753697,7712844.0,7712878.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_11,10157.885744,8483349.0,8483383.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_12,10388.658776,9256197.0,9256228.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_13,10645.440463,10028281.0,10028309.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_14,10938.421712,10800483.0,10800535.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_15,11276.778562,11573194.0,11573259.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_16,11659.134605,12344856.0,12344907.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_17,12130.659277,13118028.0,13118100.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_18,12689.041996,13888341.0,13888423.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_19,13412.797282,14660885.0,14660953.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_2,14360.528888,15432463.0,15432544.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_21,15764.425415,16204049.0,16204146.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_22,18112.260985,16976484.0,16976596.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_23,23703.776483,17746647.0,17746769.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_24,1389847.710115,18493927.0,18494051.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_25,9420438.139557,19111969.0,19112100.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_26,27227559.911123,19523182.0,19523303.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_27,45766475.181528,19883487.0,19883614.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_28,62873412.153629,20232514.0,20232658.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_29,77790955.982016,20584487.0,20584618.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_3,91244882.811021,20931739.0,20931876.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_31,102952123.777866,21286930.0,21287078.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_32,113548499.739384,21636616.0,21636762.0
2b,mixed,coh,ns_m_bwop,naive_hops_3_4,0_33
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_01,8144.771781,772022.0,772027.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_02,8240.976661,1543766.0,1543771.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_03,8346.568724,2313731.0,2313739.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_04,8460.91853,3084173.0,3084184.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_05,8582.607213,3854313.0,3854327.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_06,8713.83598,4625448.0,4625470.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_07,8858.76577,5397306.0,5397324.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_08,9013.043492,6170157.0,6170176.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_09,9182.275674,6942447.0,6942467.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_1,9368.764342,7712845.0,7712877.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_11,9575.96047,8483350.0,8483384.0
2b,mixed,coh,ns_l_bwop,naive_hops_3_4,0_12,9807.637233,9256201.0,9256228.0
