sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_28,36041048.780391,61750268.249373,40593284.0,40593436.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_29,51689313.725291,89735402.950272,41284442.0,41284600.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_3,64476579.657928,113449157.308013,40636232.0,40636407.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_31,4451660.653705,7942912.878273,2334663.0,2334830.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_32,93884574.827592,169877726.610574,43179032.0,43179200.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_33,105390721.619858,193321368.228476,43795665.0,43795859.0
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_34
2b,same,mem,ns_l_scop,mclb_hops_4_6,0_35
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_01,3250.219016,3153.431862,1509220.0,1509220.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_02,3304.983756,3204.415143,3018924.0,3018926.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_03,3364.44095,3260.406421,4525638.0,4525646.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_04,3427.33972,3319.202928,6032722.0,6032735.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_05,3495.844814,3384.681355,7539502.0,7539512.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_06,3569.886416,3455.025992,9044973.0,9044987.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_07,3651.076409,3533.971325,10554106.0,10554127.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_08,3738.05541,3619.372588,12064024.0,12064044.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_09,3834.566654,3716.003401,13574274.0,13574306.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_1,3941.310743,3823.984277,15081456.0,15081487.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_11,4061.619699,3948.46976,16591093.0,16591119.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_12,4198.864101,4093.876394,18103839.0,18103882.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_13,4351.242189,4258.562659,19614921.0,19614965.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_14,4531.616163,4459.481421,21125668.0,21125710.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_15,4740.667771,4699.460685,22635652.0,22635705.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_16,4989.275268,4994.017997,24146906.0,24146968.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_17,5291.478779,5365.90807,25656868.0,25656926.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_18,5675.607038,5858.648164,27165165.0,27165231.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_19,6186.084424,6546.717558,28675048.0,28675119.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_2,6941.37511,7625.897676,30184255.0,30184354.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_21,8462.095288,9957.255712,31694341.0,31694467.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_22,265565.575802,438324.933377,33195901.0,33196038.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_23,8273804.721158,13866781.810903,34412350.0,34412524.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_24,24017507.511601,40758548.556429,35272628.0,35272811.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_25,40883642.445643,70406902.352684,35989049.0,35989220.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_26,57497722.015556,100628346.00041,36619331.0,36619492.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_27,72711618.511566,129280077.10122,37248112.0,37248290.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_28,86776331.152934,156687356.095905,37881045.0,37881214.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_29,99254526.466459,182036489.721776,38492223.0,38492394.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_3,21111751.884409,39321119.288587,7389920.0,7390103.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_31,121706490.139033,230229449.15803,39697762.0,39697952.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_32,130679605.239651,250912359.518155,40310315.0,40310498.0
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_33
2b,same,mem,butter_donut_x,mclb_hops_4_6,0_34
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_01,3678.605592,3583.235713,1509220.0,1509220.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_02,3767.252118,3670.8364,3018924.0,3018926.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_03,3869.931939,3774.287086,4525638.0,4525646.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_04,3984.838076,3892.618191,6032722.0,6032735.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_05,4120.94761,4036.355865,7539497.0,7539512.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_06,4284.107364,4214.126114,9044971.0,9044987.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_07,4485.632267,4443.424237,10554100.0,10554127.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_08,4739.761349,4746.602116,12064017.0,12064044.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_09,5091.685588,5191.164969,13574270.0,13574305.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_1,5622.43544,5906.360805,15081417.0,15081485.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_11,6532.53353,7219.054518,16591078.0,16591119.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_12,8587.389805,10386.892186,18103788.0,18103882.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_13,1847203.120302,3078728.17264,19576486.0,19576625.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_14,34854386.209334,59831679.646753,20243434.0,20243621.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_15,64397838.029479,114319312.915819,20736446.0,20736644.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_16,88681621.278234,162516687.575624,21263166.0,21263340.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_17,107576995.120407,203196349.792712,21814546.0,21814751.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_18,121562643.039412,236175333.289086,22395752.0,22395956.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_19,132177582.287129,263808654.775843,22991778.0,22991973.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_2,141563947.56992,289887747.967491,23599537.0,23599720.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_21,149809506.355137,314366794.509128,24219252.0,24219485.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_22,155507831.123657,334523226.803806,24819530.0,24819733.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_23,159850275.639392,351920222.465576,25443048.0,25443269.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_24,162883542.698544,366549561.689841,26078334.0,26078540.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_25,164933459.489612,379294138.674367,26704526.0,26704743.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_26,164957895.287532,388115485.094137,27298990.0,27299179.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_27,164935524.990334,396303359.535154,27918188.0,27918386.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_28,164283856.257048,402995070.170207,28534639.0,28534833.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_29,154976772.11151,387930224.1336,27753816.0,27754050.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_3,147984959.600299,377766885.868851,27283848.0,27284087.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_31
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_32
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_33,153759235.308298,415864963.23305,31606376.0,31606626.0
2b,same,mem,lpbt_s_latop,mclb_hops_4_6,0_34
2b,same,mem,kite_small,mclb_hops_4_6,0_01,3348.781162,3252.649876,1509220.0,1509220.0
2b,same,mem,kite_small,mclb_hops_4_6,0_02,3404.371466,3305.073722,3018925.0,3018926.0
