sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_19,10656.481698,10593.20922,14337220.0,14337282.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_2,10874.648882,10861.619904,15090331.0,15090413.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_21,11124.063299,11176.233558,15845450.0,15845528.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_22,11417.897402,11559.370117,16600709.0,16600789.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_23,11769.41461,12031.552042,17354135.0,17354227.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_24,12207.486935,12638.672619,18107797.0,18107905.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_25,12767.420518,13439.968775,18861897.0,18862007.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_26,13537.182097,14579.502793,19615817.0,19615926.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_27,14635.631582,16251.360226,20368509.0,20368606.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_28,16506.59229,19193.136126,21124005.0,21124121.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_29,20112.925623,25009.437681,21877325.0,21877443.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_3,31325.891691,43483.233024,22632963.0,22633085.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_31,1485229.864761,2468871.503951,23357247.0,23357400.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_32,18525070.229366,31247124.969279,23708340.0,23708473.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_33,35302777.513759,60283971.596286,24029915.0,24030055.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,20cpus,80dirs,0_34,50534256.764899,87334922.212928,24349811.0,24349972.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_01,8871.581835,8738.274313,1509214.0,1509220.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_02,9071.987218,8937.325742,3018917.0,3018926.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_03,9286.608247,9149.726035,4525632.0,4525646.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_04,9521.037485,9389.329276,6032707.0,6032735.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_05,9773.85885,9648.025099,7539474.0,7539512.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_06,10061.332355,9951.266577,9044948.0,9044986.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_07,10387.231663,10298.71862,10554072.0,10554127.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_08,10762.951961,10710.182629,12063980.0,12064039.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_09,11209.09252,11207.140087,13574229.0,13574301.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_1,11761.286755,11840.595666,15081355.0,15081484.0
2b,mixed,coh,mclb_hops_4_6,ns_m_scop,uniform_random,40cpus,20dirs,0_11,12477.933601,12683.118867,16591034.0,16591117.0
