bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
facesim,butter_donut_x_noci_cload_picky_hops,,533814000.0,16157.0,10300.451819,5233678.0,1067626.0
facesim,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,521323500.0,15379.0,9368.178683,5107121.0,1042645.0
facesim,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,527091500.0,15728.0,9708.425971,5156519.0,1054181.0
facesim,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,541920000.0,17207.0,10530.100473,5304715.0,1083838.0
fluidanimate,ns_m_bwop_noci_cload_picky_hops,,936467000.0,1872764.0,10232.692698,99950917.0,1872764.0
fluidanimate,ns_m_latop_noci_cload_picky_hops,,951284000.0,1902398.0,10247.911521,101571504.0,1902398.0
fluidanimate,kite_medium_noci_cload_picky_hops,,946641000.0,1893112.0,10577.053583,101092456.0,1893112.0
fluidanimate,kite_large_noci_cload_picky_hops,,946859500.0,1893549.0,10269.230245,101090677.0,1893549.0
fluidanimate,ns_l_bwop_noci_cload_picky_hops,,938066500.0,1875963.0,9933.440844,100135008.0,1875963.0
fluidanimate,ns_l_latop_noci_cload_picky_hops,,939561000.0,1878952.0,9889.329367,100191646.0,1878952.0
fluidanimate,ns_s_bwop_noci_cload_picky_hops,,932641500.0,1865113.0,9346.595206,99469736.0,1865113.0
fluidanimate,ns_s_latop_noci_cload_picky_hops,,907884500.0,1815599.0,9331.532673,96941515.0,1815599.0
fluidanimate,kite_small_noci_cload_picky_hops,,934082000.0,1867994.0,9381.822811,99539770.0,1867994.0
fluidanimate,cmesh_x_noci_cload_picky_hops,,936787000.0,1873404.0,10335.466845,100204922.0,1873404.0
fluidanimate,mesh_noci_cload_picky_hops,,1041239000.0,2082308.0,13272.240769,111774505.0,2082308.0
fluidanimate,ft_x_noci_cload_picky_hops,,949055500.0,1897941.0,10667.218424,101418192.0,1897941.0
fluidanimate,dbl_bfly_x_noci_cload_picky_hops,,960180000.0,1920190.0,10837.900225,102688360.0,1920190.0
fluidanimate,butter_donut_x_noci_cload_picky_hops,,959645000.0,1919120.0,10408.390929,102624269.0,1919120.0
fluidanimate,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,947499500.0,1894829.0,9755.158514,101149224.0,1894829.0
fluidanimate,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,932030500.0,1863891.0,10037.140405,99419768.0,1863891.0
fluidanimate,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,948294500.0,1896419.0,10669.266225,101309306.0,1896419.0
freqmine,ns_m_bwop_noci_cload_picky_hops,,490476000.0,15694.0,9978.017465,7242811.0,980950.0
freqmine,ns_m_latop_noci_cload_picky_hops,,490487500.0,15698.0,9973.481074,7242964.0,980973.0
freqmine,kite_medium_noci_cload_picky_hops,,492424500.0,16061.0,10268.027208,7278687.0,984847.0
freqmine,kite_large_noci_cload_picky_hops,,491457000.0,15550.0,10009.967876,7257694.0,982912.0
freqmine,ns_l_bwop_noci_cload_picky_hops,,489556500.0,15315.0,9647.069628,7221861.0,979111.0
freqmine,ns_l_latop_noci_cload_picky_hops,,488712500.0,15294.0,9605.878912,7206878.0,977423.0
freqmine,ns_s_bwop_noci_cload_picky_hops,,482887000.0,15088.0,9028.176335,7106303.0,965772.0
freqmine,ns_s_latop_noci_cload_picky_hops,,482869500.0,15147.0,8969.634665,7105730.0,965737.0
freqmine,kite_small_noci_cload_picky_hops,,483208000.0,15078.0,9026.026019,7112499.0,966414.0
freqmine,cmesh_x_noci_cload_picky_hops,,489464000.0,16062.0,9703.881101,7220127.0,978926.0
freqmine,mesh_noci_cload_picky_hops,,515393000.0,18191.0,12889.914835,7721108.0,1030784.0
freqmine,ft_x_noci_cload_picky_hops,,492761500.0,16018.0,10357.905775,7285899.0,985521.0
freqmine,dbl_bfly_x_noci_cload_picky_hops,,493805500.0,15940.0,10244.2704,7305963.0,987609.0
freqmine,butter_donut_x_noci_cload_picky_hops,,491459500.0,15660.0,9981.76199,7259551.0,982917.0
freqmine,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,486987500.0,15214.0,9179.099149,7173452.0,973973.0
freqmine,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,487446500.0,15266.0,9437.552728,7182075.0,974891.0
freqmine,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,491456000.0,16179.0,10263.035807,7266076.0,982910.0
raytrace,ns_m_bwop_noci_cload_picky_hops,,236177500.0,472352.0,9559.088493,16232030.0,472352.0
raytrace,ns_m_latop_noci_cload_picky_hops,,236174000.0,472345.0,9544.554539,16232492.0,472345.0
raytrace,kite_medium_noci_cload_picky_hops,,236949500.0,473896.0,9820.372557,16288806.0,473896.0
raytrace,kite_large_noci_cload_picky_hops,,236894000.0,473785.0,9559.135793,16283165.0,473785.0
raytrace,ns_l_bwop_noci_cload_picky_hops,,235471000.0,470939.0,9226.511942,16180583.0,470939.0
raytrace,ns_l_latop_noci_cload_picky_hops,,235760000.0,471517.0,9190.272718,16200487.0,471517.0
raytrace,ns_s_bwop_noci_cload_picky_hops,,234961500.0,469920.0,8695.879519,16139919.0,469920.0
raytrace,ns_s_latop_noci_cload_picky_hops,,235060500.0,470118.0,8667.38963,16146732.0,470118.0
raytrace,kite_small_noci_cload_picky_hops,,235158500.0,470314.0,8714.709244,16154379.0,470314.0
raytrace,cmesh_x_noci_cload_picky_hops,,235904000.0,471805.0,9464.170623,16211957.0,471805.0
