bench,config,description,simTicks,numCycles,average_packet_latency,cumulativeCycles,maxCycles
x264,ns_l_latop_noci_cload_picky_hops,,2728762264500.0,8779869.0,11109.347593,638530968.0,18970551.0
x264,ns_m_bwop_noci_cload_picky_hops,,2627769624000.0,8742866.0,11647.843956,629740118.0,19047112.0
x264,ns_m_latop_noci_cload_picky_hops,,2698464578500.0,8936073.0,11659.753621,644700913.0,19334673.0
x264,ns_s_bwop_noci_cload_picky_hops,,2685335233000.0,8616509.0,10807.411334,621267109.0,18656563.0
x264,ns_s_latop_noci_cload_picky_hops,,2637868604000.0,8368410.0,10779.569526,610090866.0,18504930.0
x264,kite_medium_noci_cload_picky_hops,,2791377379000.0,9291982.0,11847.999372,668905394.0,19766406.0
x264,kite_small_noci_cload_picky_hops,,2681295439000.0,8569653.0,10845.101875,621175138.0,18641186.0
x264,cmesh_x_noci_cload_picky_hops,,2722702049000.0,8950973.0,11310.771565,641780511.0,19164765.0
x264,mesh_noci_cload_picky_hops,,2391448952500.0,8904536.0,14255.50311,632888774.0,20082093.0
x264,ft_x_noci_cload_picky_hops,,2785317297000.0,9496958.0,11913.126978,669138363.0,19761962.0
x264,dbl_bfly_x_noci_cload_picky_hops,,2701494452500.0,8892543.0,11695.482529,644579786.0,19357583.0
x264,butter_donut_x_noci_cload_picky_hops,,2655037664500.0,8690992.0,11476.284854,631809944.0,19112471.0
x264,lpbt_20r_5p_15ll_power_runsol_noci_cload_picky_hops,,2608581717000.0,8328877.0,11051.652038,610216938.0,18696617.0
x264,lpbt_20r_5p_15ll_total_hops_runsol_noci_cload_picky_hops,,2581313240500.0,8351945.0,11188.02551,607532698.0,18476225.0
x264,lpbt_20r_5p_2ll_total_hops_runsol_noci_cload_picky_hops,,2661096535500.0,9057533.0,12023.378779,644801798.0,19445511.0
